2,Can't Hold Us,1,1,18,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-06-22
3,Get Lucky,3,2,8,Daft Punk Featuring Pharrell Williams,2013-06-22
4,Mirrors,2,2,17,Justin Timberlake,2013-06-22
5,Cruise,5,4,36,Florida Georgia Line Featuring Nelly,2013-06-22
6,Radioactive,8,3,41,Imagine Dragons,2013-06-22
7,Just Give Me A Reason,4,1,17,P!nk Featuring Nate Ruess,2013-06-22
8,Come & Get It,7,6,9,Selena Gomez,2013-06-22
9,The Way,12,9,11,Ariana Grande Featuring Mac Miller,2013-06-22
10,I Love It,9,7,19,Icona Pop Featuring Charli XCX,2013-06-22
11,We Can't Stop,120,2,1,Miley Cyrus,2013-06-22
12,Stay,10,3,18,Rihanna Featuring Mikky Ekko,2013-06-22
13,Boys 'Round Here,13,12,11,Blake Shelton Featuring Pistol Annies & Friends,2013-06-22
14,When I Was Your Man,11,1,25,Bruno Mars,2013-06-22
15,#Beautiful,17,15,5,Mariah Carey Featuring Miguel,2013-06-22
16,Treasure,25,5,4,Bruno Mars,2013-06-22
17,Thrift Shop,14,1,36,Macklemore & Ryan Lewis Featuring Wanz,2013-06-22
18,Wagon Wheel,19,15,18,Darius Rucker,2013-06-22
19,My Songs Know What You Did In The Dark (Light Em Up),18,13,18,Fall Out Boy,2013-06-22
20,Heart Attack,15,10,15,Demi Lovato,2013-06-22
21,Bad,32,21,17,Wale Featuring Tiara Thomas Or Rihanna,2013-06-22
22,Cups (Pitch Perfect's When I'm Gone),27,6,24,Anna Kendrick,2013-06-22
23,Power Trip,20,19,17,J. Cole Featuring Miguel,2013-06-22
24,Clarity,29,8,12,Zedd Featuring Foxes,2013-06-22
25,Highway Don't Care,22,22,15,Tim McGraw With Taylor Swift,2013-06-22
26,22,24,20,15,Taylor Swift,2013-06-22
27,Crash My Party,31,18,9,Luke Bryan,2013-06-22
28,We Own It (Fast & Furious),16,16,3,2 Chainz & Wiz Khalifa,2013-06-22
29,The Other Side,30,18,8,Jason Derulo,2013-06-22
30,Feel This Moment,23,8,20,Pitbull Featuring Christina Aguilera,2013-06-22
31,Started From The Bottom,26,6,18,Drake,2013-06-22
32,Next To Me,28,25,16,Emeli Sande,2013-06-22
33,#thatPOWER,21,17,12,will.i.am Featuring Justin Bieber,2013-06-22
34,Here's To Never Growing Up,34,20,9,Avril Lavigne,2013-06-22
35,Love Somebody,37,10,3,Maroon 5,2013-06-22
36,I Want Crazy,48,19,9,Hunter Hayes,2013-06-22
37,Wasting All These Tears,120,37,1,Cassadee Pope,2013-06-22
38,I Need Your Love,42,16,8,Calvin Harris Featuring Ellie Goulding,2013-06-22
39,Suit & Tie,33,3,22,Justin Timberlake Featuring Jay Z,2013-06-22
40,Love Me,35,9,21,Lil Wayne Featuring Drake & Future,2013-06-22
41,Bitch  Don't Kill My Vibe,40,32,16,Kendrick Lamar,2013-06-22
42,I Knew You Were Trouble.,43,2,34,Taylor Swift,2013-06-22
43,Rich As F**k,41,38,12,Lil Wayne Featuring 2 Chainz,2013-06-22
44,Ho Hey,38,3,53,The Lumineers,2013-06-22
45,U.O.E.N.O.,36,20,9,Rocko Featuring Future & Rick Ross,2013-06-22
46,Body Party,47,22,7,Ciara,2013-06-22
47,Sail,44,17,40,AWOLNATION,2013-06-22
48,Fine China,39,31,10,Chris Brown,2013-06-22
49,Locked Out Of Heaven,46,1,36,Bruno Mars,2013-06-22
50,Gone  Gone  Gone,52,24,14,Phillip Phillips,2013-06-22
51,Same Love,65,11,13,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-06-22
52,Anywhere With You,55,46,12,Jake Owen,2013-06-22
53,Get Your Shine On,45,27,20,Florida Georgia Line,2013-06-22
54,Lego House,53,42,11,Ed Sheeran,2013-06-22
55,DONE.,51,43,13,The Band Perry,2013-06-22
56,Bugatti,49,33,17,Ace Hood Featuring Future & Rick Ross,2013-06-22
57,No New Friends,61,54,7,DJ Khaled Featuring Drake  Rick Ross & Lil Wayne,2013-06-22
58,Beat This Summer,57,46,13,Brad Paisley,2013-06-22
59,Runnin' Outta Moonlight,62,24,5,Randy Houser,2013-06-22
60,Mama's Broken Heart,58,20,20,Miranda Lambert,2013-06-22
61,Crazy Kids,59,40,2,Ke$ha Featuring will.i.am or Juicy J,2013-06-22
62,See You Again,76,34,6,Carrie Underwood,2013-06-22
63,Harlem Shake,54,1,17,Baauer,2013-06-22
64,Young And Beautiful,50,22,7,Lana Del Rey,2013-06-22
65,Safe And Sound,74,8,6,Capital Cities,2013-06-22
66,Hey Pretty Girl,67,41,12,Kip Moore,2013-06-22
67,Like Jesus Does,63,59,16,Eric Church,2013-06-22
68,Tapout,72,45,5,Rich Gang Featuring Lil Wayne  Birdman  Future  Mack Maine  Nicki Minaj,2013-06-22
69,We Still In This B****,66,64,17,B.o.B Featuring T.I. & Juicy J,2013-06-22
70,Slow Down,120,27,1,Selena Gomez,2013-06-22
71,Beat It,69,52,7,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-06-22
72,Alive,60,32,17,Krewella,2013-06-22
73,Gentleman,56,5,9,PSY,2013-06-22
74,Demons,73,6,12,Imagine Dragons,2013-06-22
75,Downtown,68,29,18,Lady Antebellum,2013-06-22
76,Don't Ya,83,30,3,Brett Eldredge,2013-06-22
77,People Like Us,77,65,4,Kelly Clarkson,2013-06-22
78,High School,70,64,10,Nicki Minaj Featuring Lil Wayne,2013-06-22
79,Little Bit Of Everything,91,33,3,Keith Urban,2013-06-22
80,Jump Right In,78,53,7,Zac Brown Band,2013-06-22
81,All Over The Road,81,51,5,Easton Corbin,2013-06-22
82,Live It Up,71,60,5,Jennifer Lopez Featuring Pitbull,2013-06-22
83,More Than Miles,82,73,15,Brantley Gilbert,2013-06-22
84,Wild For The Night,84,80,13,A$AP Rocky Featuring Skrillex,2013-06-22
85,I Knew You Were Trouble,120,85,1,Michelle Chamuel,2013-06-22
86,How Many Drinks?,86,69,8,Miguel,2013-06-22
87,Redneck Crazy,95,29,2,Tyler Farr,2013-06-22
88,Play Hard,64,64,3,David Guetta Featuring Ne-Yo & Akon,2013-06-22
89,Point At You,97,53,2,Justin Moore,2013-06-22
90,Hey Girl,93,39,3,Billy Currington,2013-06-22
91,Everything Has Changed,120,32,2,Taylor Swift Featuring Ed Sheeran,2013-06-22
92,Levitate,87,69,15,Hadouken!,2013-06-22
93,Loveeeeeee Song,90,55,19,Rihanna Featuring Future,2013-06-22
94,Love And War,88,57,20,Tamar Braxton,2013-06-22
95,Pirate Flag,85,46,18,Kenny Chesney,2013-06-22
96,Ready,100,93,7,Fabolous Featuring Chris Brown,2013-06-22
97,Molly,94,66,12,Tyga Featuring Cedric Gervais  Wiz Khalifa & Mally Mall,2013-06-22
98,Sweater Weather,120,14,1,The Neighbourhood,2013-06-22
99,Can't Shake You,98,83,4,Gloriana,2013-06-22
100,Work,120,100,2,A$AP Ferg,2013-06-22
1,Can't Hold Us,1,1,17,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-06-15
2,Mirrors,3,2,16,Justin Timberlake,2013-06-15
3,Get Lucky,4,2,7,Daft Punk Featuring Pharrell Williams,2013-06-15
4,Just Give Me A Reason,2,1,16,P!nk Featuring Nate Ruess,2013-06-15
5,Cruise,5,4,35,Florida Georgia Line Featuring Nelly,2013-06-15
6,Blurred Lines,11,1,7,Robin Thicke Featuring T.I. + Pharrell,2013-06-15
7,Come & Get It,6,6,8,Selena Gomez,2013-06-15
8,Radioactive,9,3,40,Imagine Dragons,2013-06-15
9,I Love It,7,7,18,Icona Pop Featuring Charli XCX,2013-06-15
10,Stay,8,3,17,Rihanna Featuring Mikky Ekko,2013-06-15
11,When I Was Your Man,10,1,24,Bruno Mars,2013-06-15
12,The Way,13,9,10,Ariana Grande Featuring Mac Miller,2013-06-15
13,Boys 'Round Here,16,12,10,Blake Shelton Featuring Pistol Annies & Friends,2013-06-15
14,Thrift Shop,12,1,35,Macklemore & Ryan Lewis Featuring Wanz,2013-06-15
15,Heart Attack,14,10,14,Demi Lovato,2013-06-15
16,We Own It (Fast & Furious),61,16,2,2 Chainz & Wiz Khalifa,2013-06-15
17,#Beautiful,20,15,4,Mariah Carey Featuring Miguel,2013-06-15
18,My Songs Know What You Did In The Dark (Light Em Up),17,13,17,Fall Out Boy,2013-06-15
19,Wagon Wheel,15,15,17,Darius Rucker,2013-06-15
20,Power Trip,21,19,16,J. Cole Featuring Miguel,2013-06-15
21,#thatPOWER,19,17,11,will.i.am Featuring Justin Bieber,2013-06-15
22,Highway Don't Care,22,22,14,Tim McGraw With Taylor Swift,2013-06-15
23,Feel This Moment,18,8,19,Pitbull Featuring Christina Aguilera,2013-06-15
24,22,23,20,14,Taylor Swift,2013-06-15
25,Treasure,36,5,3,Bruno Mars,2013-06-15
26,Started From The Bottom,24,6,17,Drake,2013-06-15
27,Cups (Pitch Perfect's When I'm Gone),30,6,23,Anna Kendrick,2013-06-15
28,Next To Me,25,25,15,Emeli Sande,2013-06-15
29,Clarity,28,8,11,Zedd Featuring Foxes,2013-06-15
30,The Other Side,37,18,7,Jason Derulo,2013-06-15
31,Crash My Party,41,18,8,Luke Bryan,2013-06-15
32,Bad,32,25,16,Wale Featuring Tiara Thomas,2013-06-15
33,Suit & Tie,27,3,21,Justin Timberlake Featuring Jay Z,2013-06-15
34,Here's To Never Growing Up,35,20,8,Avril Lavigne,2013-06-15
35,Love Me,29,9,20,Lil Wayne Featuring Drake & Future,2013-06-15
36,U.O.E.N.O.,38,20,8,Rocko Featuring Future & Rick Ross,2013-06-15
37,Love Somebody,54,10,2,Maroon 5,2013-06-15
38,Ho Hey,34,3,52,The Lumineers,2013-06-15
39,Fine China,31,31,9,Chris Brown,2013-06-15
40,Bitch  Don't Kill My Vibe,39,32,15,Kendrick Lamar,2013-06-15
41,Rich As F**k,45,38,11,Lil Wayne Featuring 2 Chainz,2013-06-15
42,I Need Your Love,51,16,7,Calvin Harris Featuring Ellie Goulding,2013-06-15
43,I Knew You Were Trouble.,48,2,33,Taylor Swift,2013-06-15
44,Sail,49,17,39,AWOLNATION,2013-06-15
45,Get Your Shine On,40,27,19,Florida Georgia Line,2013-06-15
46,Locked Out Of Heaven,44,1,35,Bruno Mars,2013-06-15
47,Body Party,50,22,6,Ciara,2013-06-15
48,I Want Crazy,52,19,8,Hunter Hayes,2013-06-15
49,Bugatti,43,33,16,Ace Hood Featuring Future & Rick Ross,2013-06-15
50,Young And Beautiful,33,22,6,Lana Del Rey,2013-06-15
51,DONE.,59,43,12,The Band Perry,2013-06-15
52,Gone  Gone  Gone,57,24,13,Phillip Phillips,2013-06-15
53,Lego House,42,42,10,Ed Sheeran,2013-06-15
54,Harlem Shake,53,1,16,Baauer,2013-06-15
55,Anywhere With You,62,46,11,Jake Owen,2013-06-15
56,Gentleman,46,5,8,PSY,2013-06-15
57,Beat This Summer,63,46,12,Brad Paisley,2013-06-15
58,Mama's Broken Heart,56,20,19,Miranda Lambert,2013-06-15
59,Crazy Kids,120,40,1,Ke$ha Featuring will.i.am or Juicy J,2013-06-15
60,Alive,55,32,16,Krewella,2013-06-15
61,No New Friends,58,54,6,DJ Khaled Featuring Drake  Rick Ross & Lil Wayne,2013-06-15
62,Runnin' Outta Moonlight,69,24,4,Randy Houser,2013-06-15
63,Like Jesus Does,66,59,15,Eric Church,2013-06-15
64,Play Hard,76,64,2,David Guetta Featuring Ne-Yo & Akon,2013-06-15
65,Same Love,72,11,12,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-06-15
66,We Still In This B****,68,64,16,B.o.B Featuring T.I. & Juicy J,2013-06-15
67,Hey Pretty Girl,71,41,11,Kip Moore,2013-06-15
68,Downtown,67,29,17,Lady Antebellum,2013-06-15
69,Beat It,74,52,6,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-06-15
70,High School,64,64,9,Nicki Minaj Featuring Lil Wayne,2013-06-15
71,Live It Up,60,60,4,Jennifer Lopez Featuring Pitbull,2013-06-15
72,Tapout,78,45,4,Rich Gang Featuring Lil Wayne  Birdman  Future  Mack Maine  Nicki Minaj,2013-06-15
73,Demons,73,6,11,Imagine Dragons,2013-06-15
74,Safe And Sound,81,8,5,Capital Cities,2013-06-15
75,Troublemaker,70,25,20,Olly Murs Featuring Flo Rida,2013-06-15
76,See You Again,79,34,5,Carrie Underwood,2013-06-15
77,People Like Us,97,65,3,Kelly Clarkson,2013-06-15
78,Jump Right In,83,53,6,Zac Brown Band,2013-06-15
79,HeadBand,65,53,2,B.o.B Featuring 2 Chainz,2013-06-15
80,Wit Me,92,80,2,T.I. Featuring Lil Wayne,2013-06-15
81,All Over The Road,89,51,4,Easton Corbin,2013-06-15
82,More Than Miles,85,73,14,Brantley Gilbert,2013-06-15
83,Don't Ya,95,30,2,Brett Eldredge,2013-06-15
84,Wild For The Night,80,80,12,A$AP Rocky Featuring Skrillex,2013-06-15
85,Pirate Flag,77,46,17,Kenny Chesney,2013-06-15
86,How Many Drinks?,84,69,7,Miguel,2013-06-15
87,Levitate,82,69,14,Hadouken!,2013-06-15
88,Love And War,86,57,19,Tamar Braxton,2013-06-15
89,Grandpa (Tell Me 'Bout The Good Old Days),120,89,1,Danielle Bradberry,2013-06-15
90,Loveeeeeee Song,87,55,18,Rihanna Featuring Future,2013-06-15
91,Little Bit Of Everything,120,33,2,Keith Urban,2013-06-15
92,Clouds,26,26,2,Zach Sobiech,2013-06-15
93,Hey Girl,120,39,2,Billy Currington,2013-06-15
94,Molly,90,66,11,Tyga Featuring Cedric Gervais  Wiz Khalifa & Mally Mall,2013-06-15
95,Redneck Crazy,120,29,1,Tyler Farr,2013-06-15
96,Wings,98,79,9,Little Mix,2013-06-15
97,Point At You,120,53,1,Justin Moore,2013-06-15
98,Can't Shake You,120,83,3,Gloriana,2013-06-15
99,Kisses Down Low,96,72,13,Kelly Rowland,2013-06-15
100,Ready,120,93,6,Fabolous Featuring Chris Brown,2013-06-15
1,Can't Hold Us,1,1,16,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-06-08
2,Just Give Me A Reason,2,1,15,P!nk Featuring Nate Ruess,2013-06-08
3,Mirrors,3,2,15,Justin Timberlake,2013-06-08
4,Get Lucky,10,2,6,Daft Punk Featuring Pharrell Williams,2013-06-08
5,Cruise,6,4,34,Florida Georgia Line Featuring Nelly,2013-06-08
6,Come & Get It,7,6,7,Selena Gomez,2013-06-08
7,I Love It,9,7,17,Icona Pop Featuring Charli XCX,2013-06-08
8,Stay,5,3,16,Rihanna Featuring Mikky Ekko,2013-06-08
9,Radioactive,8,3,39,Imagine Dragons,2013-06-08
10,When I Was Your Man,4,1,23,Bruno Mars,2013-06-08
11,Blurred Lines,12,1,6,Robin Thicke Featuring T.I. + Pharrell,2013-06-08
12,Thrift Shop,11,1,34,Macklemore & Ryan Lewis Featuring Wanz,2013-06-08
13,The Way,13,9,9,Ariana Grande Featuring Mac Miller,2013-06-08
14,Heart Attack,14,10,13,Demi Lovato,2013-06-08
15,Wagon Wheel,21,15,16,Darius Rucker,2013-06-08
16,Boys 'Round Here,16,12,9,Blake Shelton Featuring Pistol Annies & Friends,2013-06-08
17,My Songs Know What You Did In The Dark (Light Em Up),15,13,16,Fall Out Boy,2013-06-08
18,Feel This Moment,17,8,18,Pitbull Featuring Christina Aguilera,2013-06-08
19,#thatPOWER,19,17,10,will.i.am Featuring Justin Bieber,2013-06-08
20,#Beautiful,20,15,3,Mariah Carey Featuring Miguel,2013-06-08
21,Power Trip,23,19,15,J. Cole Featuring Miguel,2013-06-08
22,Highway Don't Care,24,22,13,Tim McGraw With Taylor Swift,2013-06-08
23,22,26,20,13,Taylor Swift,2013-06-08
24,Started From The Bottom,18,6,16,Drake,2013-06-08
25,Next To Me,28,25,14,Emeli Sande,2013-06-08
26,Clouds,120,26,1,Zach Sobiech,2013-06-08
27,Suit & Tie,25,3,20,Justin Timberlake Featuring Jay Z,2013-06-08
28,Clarity,30,8,10,Zedd Featuring Foxes,2013-06-08
29,Love Me,27,9,19,Lil Wayne Featuring Drake & Future,2013-06-08
30,Cups (Pitch Perfect's When I'm Gone),36,6,22,Anna Kendrick,2013-06-08
31,Fine China,34,31,8,Chris Brown,2013-06-08
32,Bad,29,25,15,Wale Featuring Tiara Thomas,2013-06-08
33,Young And Beautiful,22,22,5,Lana Del Rey,2013-06-08
34,Ho Hey,33,3,51,The Lumineers,2013-06-08
35,Here's To Never Growing Up,31,20,7,Avril Lavigne,2013-06-08
36,Treasure,71,5,2,Bruno Mars,2013-06-08
37,The Other Side,40,18,6,Jason Derulo,2013-06-08
38,U.O.E.N.O.,45,20,7,Rocko Featuring Future & Rick Ross,2013-06-08
39,Bitch  Don't Kill My Vibe,32,32,14,Kendrick Lamar,2013-06-08
40,Get Your Shine On,35,27,18,Florida Georgia Line,2013-06-08
41,Crash My Party,48,18,7,Luke Bryan,2013-06-08
42,Lego House,52,42,9,Ed Sheeran,2013-06-08
43,Bugatti,38,33,15,Ace Hood Featuring Future & Rick Ross,2013-06-08
44,Locked Out Of Heaven,37,1,34,Bruno Mars,2013-06-08
45,Rich As F**k,46,38,10,Lil Wayne Featuring 2 Chainz,2013-06-08
46,Gentleman,49,5,7,PSY,2013-06-08
47,Daylight,39,7,25,Maroon 5,2013-06-08
48,I Knew You Were Trouble.,41,2,32,Taylor Swift,2013-06-08
49,Sail,47,17,38,AWOLNATION,2013-06-08
50,Body Party,51,22,5,Ciara,2013-06-08
51,I Need Your Love,58,16,6,Calvin Harris Featuring Ellie Goulding,2013-06-08
52,I Want Crazy,56,19,7,Hunter Hayes,2013-06-08
53,Harlem Shake,50,1,15,Baauer,2013-06-08
54,Love Somebody,120,10,1,Maroon 5,2013-06-08
55,Alive,44,32,15,Krewella,2013-06-08
56,Mama's Broken Heart,42,20,18,Miranda Lambert,2013-06-08
57,Gone  Gone  Gone,57,24,12,Phillip Phillips,2013-06-08
58,No New Friends,54,54,5,DJ Khaled Featuring Drake  Rick Ross & Lil Wayne,2013-06-08
59,DONE.,59,43,11,The Band Perry,2013-06-08
60,Live It Up,62,60,3,Jennifer Lopez Featuring Pitbull,2013-06-08
61,We Own It (Fast & Furious),120,16,1,2 Chainz & Wiz Khalifa,2013-06-08
62,Anywhere With You,64,46,10,Jake Owen,2013-06-08
63,Beat This Summer,65,46,11,Brad Paisley,2013-06-08
64,High School,78,64,8,Nicki Minaj Featuring Lil Wayne,2013-06-08
65,HeadBand,120,53,1,B.o.B Featuring 2 Chainz,2013-06-08
66,Like Jesus Does,66,59,14,Eric Church,2013-06-08
67,Downtown,53,29,16,Lady Antebellum,2013-06-08
68,We Still In This B****,67,64,15,B.o.B Featuring T.I. & Juicy J,2013-06-08
69,Runnin' Outta Moonlight,75,24,3,Randy Houser,2013-06-08
70,Troublemaker,60,25,19,Olly Murs Featuring Flo Rida,2013-06-08
71,Hey Pretty Girl,70,41,10,Kip Moore,2013-06-08
72,Same Love,72,11,11,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-06-08
73,Demons,68,6,10,Imagine Dragons,2013-06-08
74,Beat It,74,52,5,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-06-08
75,Sure Be Cool If You Did,69,24,20,Blake Shelton,2013-06-08
76,Play Hard,120,64,1,David Guetta Featuring Ne-Yo & Akon,2013-06-08
77,Pirate Flag,63,46,16,Kenny Chesney,2013-06-08
78,Tapout,83,45,3,Rich Gang Featuring Lil Wayne  Birdman  Future  Mack Maine  Nicki Minaj,2013-06-08
79,See You Again,81,34,4,Carrie Underwood,2013-06-08
80,Wild For The Night,80,80,11,A$AP Rocky Featuring Skrillex,2013-06-08
81,Safe And Sound,90,8,4,Capital Cities,2013-06-08
82,Levitate,84,69,13,Hadouken!,2013-06-08
83,Jump Right In,91,53,5,Zac Brown Band,2013-06-08
84,How Many Drinks?,82,69,6,Miguel,2013-06-08
85,More Than Miles,85,73,13,Brantley Gilbert,2013-06-08
86,Love And War,73,57,18,Tamar Braxton,2013-06-08
87,Loveeeeeee Song,79,55,17,Rihanna Featuring Future,2013-06-08
88,Beneath Your Beautiful,120,34,1,Labrinth Featuring Emeli Sande,2013-06-08
89,All Over The Road,95,51,3,Easton Corbin,2013-06-08
90,Molly,89,66,10,Tyga Featuring Cedric Gervais  Wiz Khalifa & Mally Mall,2013-06-08
91,Heads Carolina  Tails California,120,91,1,Danielle Bradbery,2013-06-08
92,Wit Me,120,80,1,T.I. Featuring Lil Wayne,2013-06-08
93,A Little Party Never Killed Nobody (All We Got),77,77,2,Fergie  Q-Tip & GoonRock,2013-06-08
94,1994,76,52,11,Jason Aldean,2013-06-08
95,Don't Ya,120,30,1,Brett Eldredge,2013-06-08
96,Kisses Down Low,88,72,12,Kelly Rowland,2013-06-08
97,People Like Us,99,65,2,Kelly Clarkson,2013-06-08
98,Wings,87,79,8,Little Mix,2013-06-08
99,Karate Chop (Remix),92,82,12,Future Featuring Lil Wayne,2013-06-08
100,Work,120,100,1,A$AP Ferg,2013-06-08
1,Can't Hold Us,1,1,15,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-06-01
2,Just Give Me A Reason,2,1,14,P!nk Featuring Nate Ruess,2013-06-01
3,Mirrors,3,2,14,Justin Timberlake,2013-06-01
4,When I Was Your Man,4,1,22,Bruno Mars,2013-06-01
5,Stay,5,3,15,Rihanna Featuring Mikky Ekko,2013-06-01
6,Cruise,10,4,33,Florida Georgia Line Featuring Nelly,2013-06-01
7,Come & Get It,6,6,6,Selena Gomez,2013-06-01
8,Radioactive,8,3,38,Imagine Dragons,2013-06-01
9,I Love It,9,7,16,Icona Pop Featuring Charli XCX,2013-06-01
10,Get Lucky,15,2,5,Daft Punk Featuring Pharrell Williams,2013-06-01
11,Thrift Shop,7,1,33,Macklemore & Ryan Lewis Featuring Wanz,2013-06-01
12,Blurred Lines,54,1,5,Robin Thicke Featuring T.I. + Pharrell,2013-06-01
13,The Way,12,9,8,Ariana Grande Featuring Mac Miller,2013-06-01
14,Heart Attack,11,10,12,Demi Lovato,2013-06-01
15,My Songs Know What You Did In The Dark (Light Em Up),16,13,15,Fall Out Boy,2013-06-01
16,Boys 'Round Here,19,12,8,Blake Shelton Featuring Pistol Annies & Friends,2013-06-01
17,Feel This Moment,13,8,17,Pitbull Featuring Christina Aguilera,2013-06-01
18,Started From The Bottom,14,6,15,Drake,2013-06-01
19,#thatPOWER,20,17,9,will.i.am Featuring Justin Bieber,2013-06-01
20,#Beautiful,24,15,2,Mariah Carey Featuring Miguel,2013-06-01
21,Wagon Wheel,18,15,15,Darius Rucker,2013-06-01
22,Young And Beautiful,59,22,4,Lana Del Rey,2013-06-01
23,Power Trip,21,19,14,J. Cole Featuring Miguel,2013-06-01
24,Highway Don't Care,23,22,12,Tim McGraw With Taylor Swift,2013-06-01
25,Suit & Tie,17,3,19,Justin Timberlake Featuring Jay Z,2013-06-01
26,22,25,20,12,Taylor Swift,2013-06-01
27,Love Me,22,9,18,Lil Wayne Featuring Drake & Future,2013-06-01
28,Next To Me,26,25,13,Emeli Sande,2013-06-01
29,Bad,27,25,14,Wale Featuring Tiara Thomas,2013-06-01
30,Clarity,41,8,9,Zedd Featuring Foxes,2013-06-01
31,Here's To Never Growing Up,30,20,6,Avril Lavigne,2013-06-01
32,Bitch  Don't Kill My Vibe,58,32,13,Kendrick Lamar,2013-06-01
33,Ho Hey,28,3,50,The Lumineers,2013-06-01
34,Fine China,40,31,7,Chris Brown,2013-06-01
35,Get Your Shine On,29,27,17,Florida Georgia Line,2013-06-01
36,Cups (Pitch Perfect's When I'm Gone),44,6,21,Anna Kendrick,2013-06-01
37,Locked Out Of Heaven,31,1,33,Bruno Mars,2013-06-01
38,Bugatti,33,33,14,Ace Hood Featuring Future & Rick Ross,2013-06-01
39,Daylight,34,7,24,Maroon 5,2013-06-01
40,The Other Side,50,18,5,Jason Derulo,2013-06-01
41,I Knew You Were Trouble.,36,2,31,Taylor Swift,2013-06-01
42,Mama's Broken Heart,32,20,17,Miranda Lambert,2013-06-01
43,Give It All We Got Tonight,56,43,20,George Strait,2013-06-01
44,Alive,35,32,14,Krewella,2013-06-01
45,U.O.E.N.O.,52,20,6,Rocko Featuring Future & Rick Ross,2013-06-01
46,Rich As F**k,45,38,9,Lil Wayne Featuring 2 Chainz,2013-06-01
47,Sail,37,17,37,AWOLNATION,2013-06-01
48,Crash My Party,51,18,6,Luke Bryan,2013-06-01
49,Gentleman,39,5,6,PSY,2013-06-01
50,Harlem Shake,38,1,14,Baauer,2013-06-01
51,Body Party,55,22,4,Ciara,2013-06-01
52,Lego House,72,42,8,Ed Sheeran,2013-06-01
53,Downtown,48,29,15,Lady Antebellum,2013-06-01
54,No New Friends,61,54,4,DJ Khaled Featuring Drake  Rick Ross & Lil Wayne,2013-06-01
55,Carry On,47,20,20,fun.,2013-06-01
56,I Want Crazy,57,19,6,Hunter Hayes,2013-06-01
57,Gone  Gone  Gone,60,24,11,Phillip Phillips,2013-06-01
58,I Need Your Love,67,16,5,Calvin Harris Featuring Ellie Goulding,2013-06-01
59,DONE.,62,43,10,The Band Perry,2013-06-01
60,Troublemaker,43,25,18,Olly Murs Featuring Flo Rida,2013-06-01
61,Pour It Up,53,19,20,Rihanna,2013-06-01
62,Live It Up,73,60,2,Jennifer Lopez Featuring Pitbull,2013-06-01
63,Pirate Flag,46,46,15,Kenny Chesney,2013-06-01
64,Anywhere With You,70,46,9,Jake Owen,2013-06-01
65,Beat This Summer,69,46,10,Brad Paisley,2013-06-01
66,Like Jesus Does,65,59,13,Eric Church,2013-06-01
67,We Still In This B****,68,64,14,B.o.B Featuring T.I. & Juicy J,2013-06-01
68,Demons,64,6,9,Imagine Dragons,2013-06-01
69,Sure Be Cool If You Did,66,24,19,Blake Shelton,2013-06-01
70,Hey Pretty Girl,76,41,9,Kip Moore,2013-06-01
71,Treasure,120,5,1,Bruno Mars,2013-06-01
72,Same Love,78,11,10,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-06-01
73,Love And War,74,57,17,Tamar Braxton,2013-06-01
74,Beat It,82,52,4,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-06-01
75,Runnin' Outta Moonlight,91,24,2,Randy Houser,2013-06-01
76,1994,63,52,10,Jason Aldean,2013-06-01
77,A Little Party Never Killed Nobody (All We Got),120,77,1,Fergie  Q-Tip & GoonRock,2013-06-01
78,High School,94,64,7,Nicki Minaj Featuring Lil Wayne,2013-06-01
79,Loveeeeeee Song,75,55,16,Rihanna Featuring Future,2013-06-01
80,Wild For The Night,85,80,10,A$AP Rocky Featuring Skrillex,2013-06-01
81,See You Again,86,34,3,Carrie Underwood,2013-06-01
82,How Many Drinks?,84,69,5,Miguel,2013-06-01
83,Tapout,100,45,2,Rich Gang Featuring Lil Wayne  Birdman  Future  Mack Maine  Nicki Minaj,2013-06-01
84,Levitate,81,69,12,Hadouken!,2013-06-01
85,More Than Miles,87,73,12,Brantley Gilbert,2013-06-01
86,If I Didn't Have You,71,49,20,Thompson Square,2013-06-01
87,Wings,79,79,7,Little Mix,2013-06-01
88,Kisses Down Low,77,72,11,Kelly Rowland,2013-06-01
89,Molly,89,66,9,Tyga Featuring Cedric Gervais  Wiz Khalifa & Mally Mall,2013-06-01
90,Safe And Sound,97,8,3,Capital Cities,2013-06-01
91,Jump Right In,96,53,4,Zac Brown Band,2013-06-01
92,Karate Chop (Remix),88,82,11,Future Featuring Lil Wayne,2013-06-01
93,I Am Beautiful,120,93,1,Candice Glover,2013-06-01
94,Little Bit Of Everything,120,33,1,Keith Urban,2013-06-01
95,All Over The Road,98,51,2,Easton Corbin,2013-06-01
96,Ready,93,93,5,Fabolous Featuring Chris Brown,2013-06-01
97,Can't Shake You,83,83,2,Gloriana,2013-06-01
